project_id,deployment_id,sequence_id,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,start_time,end_time,group_size,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2006496,TX_Grassland_LaCopita_Site10,7114562,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/21/2023 12:21,9/21/2023 12:21,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7114571,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/21/2023 13:11,9/21/2023 13:11,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7114576,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/21/2023 13:29,9/21/2023 13:29,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7114584,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/21/2023 13:42,9/21/2023 13:42,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7114741,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 9:31,9/22/2023 9:31,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7114776,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 10:45,9/22/2023 10:45,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7114676,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 14:07,9/22/2023 14:07,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7114681,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 14:25,9/22/2023 14:25,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7114680,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 14:34,9/22/2023 14:34,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7114700,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 15:50,9/22/2023 15:50,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7114709,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 16:18,9/22/2023 16:18,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7114717,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 16:21,9/22/2023 16:21,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7114843,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/23/2023 9:55,9/23/2023 9:55,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115030,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/23/2023 14:24,9/23/2023 14:24,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115033,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/23/2023 14:45,9/23/2023 14:45,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115047,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/23/2023 15:21,9/23/2023 15:21,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115224,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/24/2023 10:12,9/24/2023 10:12,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115231,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/24/2023 10:26,9/24/2023 10:26,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115064,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/24/2023 12:05,9/24/2023 12:05,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115095,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/24/2023 12:41,9/24/2023 12:41,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115115,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/24/2023 13:22,9/24/2023 13:22,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115509,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/25/2023 15:08,9/25/2023 15:08,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115518,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/25/2023 16:15,9/25/2023 16:15,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115611,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/26/2023 14:48,9/26/2023 14:48,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7117448,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/26/2023 15:37,9/26/2023 15:37,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115668,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/26/2023 16:10,9/26/2023 16:10,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115761,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/27/2023 10:07,9/27/2023 10:07,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115782,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/27/2023 10:25,9/27/2023 10:25,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7115900,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/27/2023 14:40,9/27/2023 14:40,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116067,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/28/2023 10:47,9/28/2023 10:47,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116078,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/28/2023 11:55,9/28/2023 11:55,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7118055,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/28/2023 13:47,9/28/2023 13:47,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116086,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/28/2023 13:56,9/28/2023 13:56,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116015,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/28/2023 15:41,9/28/2023 15:41,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116230,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/30/2023 9:49,9/30/2023 9:49,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116292,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/30/2023 14:04,9/30/2023 14:04,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7117667,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/4/2023 14:23,10/4/2023 14:23,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116355,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/5/2023 10:09,10/5/2023 10:09,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116353,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/5/2023 10:22,10/5/2023 10:22,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116439,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/11/2023 14:10,10/11/2023 14:10,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116441,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/11/2023 15:01,10/11/2023 15:01,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7117677,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/11/2023 16:17,10/11/2023 16:17,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116459,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/12/2023 13:01,10/12/2023 13:01,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116693,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/15/2023 17:40,10/15/2023 17:40,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116635,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/15/2023 11:14,10/15/2023 11:14,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116681,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/15/2023 15:18,10/15/2023 15:18,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116711,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/16/2023 10:45,10/16/2023 10:45,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116722,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/16/2023 10:52,10/16/2023 10:52,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116729,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/16/2023 11:01,10/16/2023 11:01,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116735,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/16/2023 11:08,10/16/2023 11:08,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116745,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/16/2023 11:13,10/16/2023 11:13,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116770,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/16/2023 11:39,10/16/2023 11:39,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116772,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/16/2023 13:35,10/16/2023 13:35,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7117790,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/17/2023 11:05,10/17/2023 11:05,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116788,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/17/2023 11:08,10/17/2023 11:08,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116786,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/17/2023 11:10,10/17/2023 11:10,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7118128,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/17/2023 15:25,10/17/2023 15:25,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116891,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/18/2023 10:40,10/18/2023 10:40,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116896,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/18/2023 10:42,10/18/2023 10:42,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116929,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/18/2023 11:34,10/18/2023 11:34,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7116982,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/20/2023 10:58,10/20/2023 10:58,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7117002,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/20/2023 14:09,10/20/2023 14:09,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111280,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/9/2023 10:59,9/9/2023 10:59,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111419,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/9/2023 14:01,9/9/2023 14:01,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111470,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/9/2023 15:22,9/9/2023 15:22,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111493,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/9/2023 16:07,9/9/2023 16:07,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111498,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/9/2023 16:14,9/9/2023 16:14,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111610,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/10/2023 11:56,9/10/2023 11:56,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111652,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/10/2023 12:26,9/10/2023 12:26,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111733,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/10/2023 13:44,9/10/2023 13:44,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111763,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/10/2023 14:31,9/10/2023 14:31,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111771,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/10/2023 14:38,9/10/2023 14:38,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111820,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/10/2023 15:57,9/10/2023 15:57,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112103,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 9:57,9/11/2023 9:57,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111856,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 11:12,9/11/2023 11:12,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111886,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 11:41,9/11/2023 11:41,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111916,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 12:16,9/11/2023 12:16,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111957,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 12:56,9/11/2023 12:56,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111978,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 13:29,9/11/2023 13:29,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112041,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 15:43,9/11/2023 15:43,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7117046,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 16:25,9/11/2023 16:25,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112172,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/12/2023 11:00,9/12/2023 11:00,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112195,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/12/2023 11:21,9/12/2023 11:21,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7111825,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/10/2023 16:16,9/10/2023 16:16,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112322,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/12/2023 14:43,9/12/2023 14:43,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112329,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/12/2023 15:16,9/12/2023 15:16,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112513,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/13/2023 10:58,9/13/2023 10:58,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112591,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/13/2023 13:47,9/13/2023 13:47,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112360,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/13/2023 14:02,9/13/2023 14:02,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112389,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/13/2023 14:34,9/13/2023 14:34,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112396,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/13/2023 14:39,9/13/2023 14:39,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112416,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/13/2023 15:02,9/13/2023 15:02,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7117078,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/13/2023 15:34,9/13/2023 15:34,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112617,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/14/2023 9:52,9/14/2023 9:52,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112702,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/14/2023 14:37,9/14/2023 14:37,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112758,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/14/2023 16:01,9/14/2023 16:01,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112805,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/15/2023 10:00,9/15/2023 10:00,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7112916,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/15/2023 11:32,9/15/2023 11:32,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113012,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/15/2023 16:47,9/15/2023 16:47,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113023,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/15/2023 16:59,9/15/2023 16:59,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113050,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/16/2023 11:15,9/16/2023 11:15,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113074,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/16/2023 11:37,9/16/2023 11:37,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113101,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/16/2023 12:03,9/16/2023 12:03,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113110,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/16/2023 12:38,9/16/2023 12:38,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113142,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/16/2023 13:48,9/16/2023 13:48,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113152,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/16/2023 14:13,9/16/2023 14:13,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113166,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/16/2023 14:25,9/16/2023 14:25,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113175,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/16/2023 14:47,9/16/2023 14:47,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113176,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/16/2023 14:54,9/16/2023 14:54,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113358,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/17/2023 13:27,9/17/2023 13:27,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113438,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/17/2023 17:33,9/17/2023 17:33,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113707,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/18/2023 11:16,9/18/2023 11:16,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113790,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/18/2023 12:23,9/18/2023 12:23,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113445,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/18/2023 13:27,9/18/2023 13:27,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113461,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/18/2023 13:51,9/18/2023 13:51,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7117161,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/18/2023 14:16,9/18/2023 14:16,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113489,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/18/2023 14:37,9/18/2023 14:37,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113514,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/18/2023 15:01,9/18/2023 15:01,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113529,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/18/2023 15:22,9/18/2023 15:22,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113615,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/18/2023 16:40,9/18/2023 16:41,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113876,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/19/2023 10:26,9/19/2023 10:26,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113917,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/19/2023 11:08,9/19/2023 11:08,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site10,7113989,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/19/2023 12:01,9/19/2023 12:01,1,,,,,,,,,,CC0
