"","project_id","deployment_id","sequence_id","is_blank","identified_by","wi_taxon_id","class","order","family","genus","species","common_name","uncertainty","start_time","end_time","group_size","age","sex","animal_recognizable","individual_id","individual_animal_notes","behavior","highlighted","markings","cv_confidence","license"
"1154",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855834,0,"Elina De la Cruz","5c7ce479-8a45-40b3-ae21-7c97dfae22f5","Mammalia","Cetartiodactyla","Cervidae","Odocoileus","virginianus","White-tailed Deer",NA,"2024-10-08 08:16:26","2024-10-08 08:16:26",1,"","","","","","","false","",NA,"CC-BY"
"1155",2007780,"TX_Grassland_Rural_LaCopita_Site7",10856761,0,"Elina De la Cruz","5c7ce479-8a45-40b3-ae21-7c97dfae22f5","Mammalia","Cetartiodactyla","Cervidae","Odocoileus","virginianus","White-tailed Deer",NA,"2024-10-13 19:06:56","2024-10-13 19:06:56",1,"","","","","","","false","",NA,"CC-BY"
"1156",2007780,"TX_Grassland_Rural_LaCopita_Site7",10857517,0,"Elina De la Cruz","5c7ce479-8a45-40b3-ae21-7c97dfae22f5","Mammalia","Cetartiodactyla","Cervidae","Odocoileus","virginianus","White-tailed Deer",NA,"2024-10-15 05:00:11","2024-10-15 05:00:11",1,"","","","","","","false","",NA,"CC-BY"
"1157",2007780,"TX_Grassland_Rural_LaCopita_Site7",10857932,0,"Elina De la Cruz","5c7ce479-8a45-40b3-ae21-7c97dfae22f5","Mammalia","Cetartiodactyla","Cervidae","Odocoileus","virginianus","White-tailed Deer",NA,"2024-10-16 18:08:36","2024-10-16 18:08:37",1,"","","","","","","false","",NA,"CC-BY"
"1158",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858357,0,"Elina De la Cruz","5c7ce479-8a45-40b3-ae21-7c97dfae22f5","Mammalia","Cetartiodactyla","Cervidae","Odocoileus","virginianus","White-tailed Deer",NA,"2024-10-21 15:36:11","2024-10-21 15:36:12",1,"","","","","","","false","",NA,"CC-BY"
"1159",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858579,0,"Elina De la Cruz","5c7ce479-8a45-40b3-ae21-7c97dfae22f5","Mammalia","Cetartiodactyla","Cervidae","Odocoileus","virginianus","White-tailed Deer",NA,"2024-10-25 00:00:54","2024-10-25 00:00:55",1,"","","","","","","false","",NA,"CC-BY"
"1160",2007780,"TX_Grassland_Rural_LaCopita_Site7",10859126,0,"Elina De la Cruz","5c7ce479-8a45-40b3-ae21-7c97dfae22f5","Mammalia","Cetartiodactyla","Cervidae","Odocoileus","virginianus","White-tailed Deer",NA,"2024-10-29 05:50:32","2024-10-29 05:50:33",1,"","","","","","","false","",NA,"CC-BY"
"1161",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853114,0,"Elina De la Cruz","5c7ce479-8a45-40b3-ae21-7c97dfae22f5","Mammalia","Cetartiodactyla","Cervidae","Odocoileus","virginianus","White-tailed Deer",NA,"2024-09-16 23:56:23","2024-09-16 23:56:24",2,"","","","","","","false","",NA,"CC-BY"
"1162",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853182,0,"Elina De la Cruz","5c7ce479-8a45-40b3-ae21-7c97dfae22f5","Mammalia","Cetartiodactyla","Cervidae","Odocoileus","virginianus","White-tailed Deer",NA,"2024-09-21 00:01:02","2024-09-21 00:01:03",2,"","","","","","","false","",NA,"CC-BY"
"1163",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855589,0,"Elina De la Cruz","5c7ce479-8a45-40b3-ae21-7c97dfae22f5","Mammalia","Cetartiodactyla","Cervidae","Odocoileus","virginianus","White-tailed Deer",NA,"2024-10-05 09:44:23","2024-10-05 09:44:24",2,"","","","","","","false","",NA,"CC-BY"
"1164",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855593,0,"Elina De la Cruz","5c7ce479-8a45-40b3-ae21-7c97dfae22f5","Mammalia","Cetartiodactyla","Cervidae","Odocoileus","virginianus","White-tailed Deer",NA,"2024-10-05 09:46:26","2024-10-05 09:46:27",2,"","","","","","","false","",NA,"CC-BY"
"1165",2007780,"TX_Grassland_Rural_LaCopita_Site7",10857934,0,"Elina De la Cruz","5c7ce479-8a45-40b3-ae21-7c97dfae22f5","Mammalia","Cetartiodactyla","Cervidae","Odocoileus","virginianus","White-tailed Deer",NA,"2024-10-17 02:14:39","2024-10-17 02:14:40",3,"","","","","","","false","",NA,"CC-BY"
"1166",2007780,"TX_Grassland_Rural_LaCopita_Site7",10856094,0,"Elina De la Cruz","667a4650-a141-4c4e-844e-58cdeaeb4ae1","Mammalia","Lagomorpha","Leporidae","Sylvilagus","floridanus","Eastern Cottontail",NA,"2024-10-11 00:51:24","2024-10-11 00:51:24",1,"","","","","","","false","",NA,"CC-BY"
"1167",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853185,0,"Elina De la Cruz","90d950db-2106-4bd9-a4c1-777604c3eada","Mammalia","Rodentia","","","","Rodent",NA,"2024-09-21 11:53:28","2024-09-21 11:53:29",1,"","","","","","","false","",NA,"CC-BY"
"1168",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852972,0,"Elina De la Cruz","9fb844bd-26d1-49f1-a829-0025a48d3bdb","Insecta","","","","","Insect",NA,"2024-09-10 12:14:22","2024-09-10 12:14:22",1,"","","","","","","false","",NA,"CC-BY"
"1169",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852923,0,"Elina De la Cruz","aaf3b049-36e6-46dd-9a07-8a580e9618b7","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote",NA,"2024-09-08 01:12:54","2024-09-08 01:12:55",1,"","","","","","","false","",NA,"CC-BY"
"1170",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852924,0,"Elina De la Cruz","aaf3b049-36e6-46dd-9a07-8a580e9618b7","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote",NA,"2024-09-08 00:57:14","2024-09-08 00:57:15",1,"","","","","","","false","",NA,"CC-BY"
"1171",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853112,0,"Elina De la Cruz","aaf3b049-36e6-46dd-9a07-8a580e9618b7","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote",NA,"2024-09-16 19:31:18","2024-09-16 19:31:19",1,"","","","","","","false","",NA,"CC-BY"
"1172",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853254,0,"Elina De la Cruz","aaf3b049-36e6-46dd-9a07-8a580e9618b7","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote",NA,"2024-09-22 18:05:13","2024-09-22 18:05:14",1,"","","","","","","false","",NA,"CC-BY"
"1173",2007780,"TX_Grassland_Rural_LaCopita_Site7",10854313,0,"Elina De la Cruz","aaf3b049-36e6-46dd-9a07-8a580e9618b7","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote",NA,"2024-10-01 04:15:22","2024-10-01 04:15:23",1,"","","","","","","false","",NA,"CC-BY"
"1174",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858660,0,"Elina De la Cruz","aaf3b049-36e6-46dd-9a07-8a580e9618b7","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote",NA,"2024-10-26 06:10:45","2024-10-26 06:10:46",1,"","","","","","","false","",NA,"CC-BY"
"1175",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852949,0,"Elina De la Cruz","b1352069-a39c-4a84-a949-60044271c0c1","Aves","","","","","Bird",NA,"2024-09-08 09:55:04","2024-09-08 09:55:05",1,"","","","","","","false","",NA,"CC-BY"
"1176",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858656,0,"Elina De la Cruz","d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b","Mammalia","Cetartiodactyla","Suidae","Sus","scrofa","Wild Boar",NA,"2024-10-25 20:17:24","2024-10-25 20:17:24",1,"","","","","","","false","",NA,"CC-BY"
"1177",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853358,0,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-26 10:10:17","2024-09-26 10:10:17",1,"","","","","","","false","",NA,"CC-BY"
"1178",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853928,0,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-29 16:00:36","2024-09-29 16:00:37",1,"","","","","","","false","",NA,"CC-BY"
"1179",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853929,0,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-29 15:58:12","2024-09-29 15:58:13",1,"","","","","","","false","",NA,"CC-BY"
"1180",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852819,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 15:13:56","2024-09-07 15:13:57",1,"","","","","","","false","",NA,"CC-BY"
"1181",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852862,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 15:44:17","2024-09-07 15:44:17",1,"","","","","","","false","",NA,"CC-BY"
"1182",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852865,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 14:58:46","2024-09-07 14:58:46",1,"","","","","","","false","",NA,"CC-BY"
"1183",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852867,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 15:38:57","2024-09-07 15:38:57",1,"","","","","","","false","",NA,"CC-BY"
"1184",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852869,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 14:47:05","2024-09-07 14:47:07",1,"","","","","","","false","",NA,"CC-BY"
"1185",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852873,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 16:17:38","2024-09-07 16:17:38",1,"","","","","","","false","",NA,"CC-BY"
"1186",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852875,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 14:53:22","2024-09-07 14:53:22",1,"","","","","","","false","",NA,"CC-BY"
"1187",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852883,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 15:03:36","2024-09-07 15:03:36",1,"","","","","","","false","",NA,"CC-BY"
"1188",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852892,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 15:48:23","2024-09-07 15:48:23",1,"","","","","","","false","",NA,"CC-BY"
"1189",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852898,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 15:33:33","2024-09-07 15:33:34",1,"","","","","","","false","",NA,"CC-BY"
"1190",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852899,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 14:51:08","2024-09-07 14:51:08",1,"","","","","","","false","",NA,"CC-BY"
"1191",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852900,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 14:37:31","2024-09-07 14:37:31",1,"","","","","","","false","",NA,"CC-BY"
"1192",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852904,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 15:59:38","2024-09-07 15:59:38",1,"","","","","","","false","",NA,"CC-BY"
"1193",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853068,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-12 14:28:30","2024-09-12 14:28:30",1,"","","","","","","false","",NA,"CC-BY"
"1194",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853222,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-22 14:11:56","2024-09-22 14:11:58",1,"","","","","","","false","",NA,"CC-BY"
"1195",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853224,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-22 13:52:08","2024-09-22 13:52:08",1,"","","","","","","false","",NA,"CC-BY"
"1196",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853227,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-22 13:59:21","2024-09-22 13:59:22",1,"","","","","","","false","",NA,"CC-BY"
"1197",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853228,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-22 14:16:05","2024-09-22 14:16:06",1,"","","","","","","false","",NA,"CC-BY"
"1198",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853229,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-22 13:54:29","2024-09-22 13:54:30",1,"","","","","","","false","",NA,"CC-BY"
"1199",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853240,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-22 14:20:53","2024-09-22 14:20:54",1,"","","","","","","false","",NA,"CC-BY"
"1200",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853621,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-27 15:29:38","2024-09-27 15:29:39",1,"","","","","","","false","",NA,"CC-BY"
"1201",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853625,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-28 15:06:25","2024-09-28 15:06:26",1,"","","","","","","false","",NA,"CC-BY"
"1202",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853627,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-27 16:52:08","2024-09-27 16:52:09",1,"","","","","","","false","",NA,"CC-BY"
"1203",2007780,"TX_Grassland_Rural_LaCopita_Site7",10853911,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-29 15:38:54","2024-09-29 15:38:55",1,"","","","","","","false","",NA,"CC-BY"
"1204",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855222,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-03 15:32:11","2024-10-03 15:32:11",1,"","","","","","","false","",NA,"CC-BY"
"1205",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855373,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-04 10:44:08","2024-10-04 10:44:08",1,"","","","","","","false","",NA,"CC-BY"
"1206",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855374,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-04 11:30:18","2024-10-04 11:30:19",1,"","","","","","","false","",NA,"CC-BY"
"1207",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855403,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-04 12:18:32","2024-10-04 12:18:32",1,"","","","","","","false","",NA,"CC-BY"
"1208",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855606,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-06 09:10:37","2024-10-06 09:10:38",1,"","","","","","","false","",NA,"CC-BY"
"1209",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855607,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-06 08:52:26","2024-10-06 08:52:28",1,"","","","","","","false","",NA,"CC-BY"
"1210",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855608,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-06 09:51:44","2024-10-06 09:51:45",1,"","","","","","","false","",NA,"CC-BY"
"1211",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855642,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-06 11:45:38","2024-10-06 11:45:38",1,"","","","","","","false","",NA,"CC-BY"
"1212",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855661,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-06 12:17:38","2024-10-06 12:17:38",1,"","","","","","","false","",NA,"CC-BY"
"1213",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855662,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-06 12:20:51","2024-10-06 12:20:52",1,"","","","","","","false","",NA,"CC-BY"
"1214",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855663,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-06 12:23:11","2024-10-06 12:23:11",1,"","","","","","","false","",NA,"CC-BY"
"1215",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855669,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-06 12:32:12","2024-10-06 12:32:12",1,"","","","","","","false","",NA,"CC-BY"
"1216",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855733,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-06 14:45:06","2024-10-06 14:45:06",1,"","","","","","","false","",NA,"CC-BY"
"1217",2007780,"TX_Grassland_Rural_LaCopita_Site7",10855778,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-07 10:17:59","2024-10-07 10:17:59",1,"","","","","","","false","",NA,"CC-BY"
"1218",2007780,"TX_Grassland_Rural_LaCopita_Site7",10856509,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-13 13:05:51","2024-10-13 13:05:51",1,"","","","","","","false","",NA,"CC-BY"
"1219",2007780,"TX_Grassland_Rural_LaCopita_Site7",10856512,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-13 13:16:52","2024-10-13 13:16:52",1,"","","","","","","false","",NA,"CC-BY"
"1220",2007780,"TX_Grassland_Rural_LaCopita_Site7",10856513,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-13 13:13:29","2024-10-13 13:13:30",1,"","","","","","","false","",NA,"CC-BY"
"1221",2007780,"TX_Grassland_Rural_LaCopita_Site7",10856514,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-13 13:11:04","2024-10-13 13:11:05",1,"","","","","","","false","",NA,"CC-BY"
"1222",2007780,"TX_Grassland_Rural_LaCopita_Site7",10856515,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-13 13:08:38","2024-10-13 13:08:39",1,"","","","","","","false","",NA,"CC-BY"
"1223",2007780,"TX_Grassland_Rural_LaCopita_Site7",10857815,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-15 13:47:50","2024-10-15 13:47:50",1,"","","","","","","false","",NA,"CC-BY"
"1224",2007780,"TX_Grassland_Rural_LaCopita_Site7",10857817,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-15 13:50:46","2024-10-15 13:50:47",1,"","","","","","","false","",NA,"CC-BY"
"1225",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858208,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-20 14:45:38","2024-10-20 14:45:39",1,"","","","","","","false","",NA,"CC-BY"
"1226",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858209,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-20 14:43:26","2024-10-20 14:43:27",1,"","","","","","","false","",NA,"CC-BY"
"1227",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858632,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-25 12:29:56","2024-10-25 12:29:58",1,"","","","","","","false","",NA,"CC-BY"
"1228",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858725,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-26 13:45:56","2024-10-26 13:45:57",1,"","","","","","","false","",NA,"CC-BY"
"1229",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858731,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-26 13:50:57","2024-10-26 13:50:58",1,"","","","","","","false","",NA,"CC-BY"
"1230",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858813,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-26 15:55:33","2024-10-26 15:55:34",1,"","","","","","","false","",NA,"CC-BY"
"1231",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858814,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-26 15:52:31","2024-10-26 15:52:31",1,"","","","","","","false","",NA,"CC-BY"
"1232",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858815,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-26 15:49:50","2024-10-26 15:49:50",1,"","","","","","","false","",NA,"CC-BY"
"1233",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858816,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-26 15:58:10","2024-10-26 15:58:11",1,"","","","","","","false","",NA,"CC-BY"
"1234",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858833,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-26 16:31:58","2024-10-26 16:31:59",1,"","","","","","","false","",NA,"CC-BY"
"1235",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858914,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-27 13:13:59","2024-10-27 13:13:59",1,"","","","","","","false","",NA,"CC-BY"
"1236",2007780,"TX_Grassland_Rural_LaCopita_Site7",10858915,1,"Camilla Price","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-10-27 12:59:15","2024-10-27 12:59:15",1,"","","","","","","false","",NA,"CC-BY"
"1237",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852782,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 10:26:11","2024-09-07 10:26:11",1,"","","","","","","false","",NA,"CC-BY"
"1238",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852783,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 11:07:30","2024-09-07 11:07:30",1,"","","","","","","false","",NA,"CC-BY"
"1239",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852784,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 10:40:43","2024-09-07 10:40:43",1,"","","","","","","false","",NA,"CC-BY"
"1240",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852785,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 11:22:38","2024-09-07 11:22:41",1,"","","","","","","false","",NA,"CC-BY"
"1241",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852786,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 11:47:01","2024-09-07 11:47:01",1,"","","","","","","false","",NA,"CC-BY"
"1242",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852787,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 11:25:13","2024-09-07 11:25:13",1,"","","","","","","false","",NA,"CC-BY"
"1243",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852788,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 10:54:55","2024-09-07 10:54:55",1,"","","","","","","false","",NA,"CC-BY"
"1244",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852789,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 11:27:47","2024-09-07 11:27:47",1,"","","","","","","false","",NA,"CC-BY"
"1245",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852790,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 11:42:31","2024-09-07 11:42:32",1,"","","","","","","false","",NA,"CC-BY"
"1246",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852791,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 12:07:01","2024-09-07 12:07:01",1,"","","","","","","false","",NA,"CC-BY"
"1247",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852792,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 11:49:19","2024-09-07 11:49:19",1,"","","","","","","false","",NA,"CC-BY"
"1248",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852793,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 12:47:53","2024-09-07 12:47:53",1,"","","","","","","false","",NA,"CC-BY"
"1249",2007780,"TX_Grassland_Rural_LaCopita_Site7",10852794,1,"Elina De la Cruz","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2024-09-07 12:00:05","2024-09-07 12:00:05",1,"","","","","","","false","",NA,"CC-BY"
